gemeente;nis;jaar;inwoners
Knesselare;44029;2009;8111
Knesselare;44029;2010;8164
Knesselare;44029;2011;8185
Knesselare;44029;2012;8216
Knesselare;44029;2013;8271
Knesselare;44029;2014;8252
Knesselare;44029;2015;8177
Knesselare;44029;2016;8217
Knokke-Heist;31043;1997;32660
Knokke-Heist;31043;1998;32783
Knokke-Heist;31043;1999;32936
Knokke-Heist;31043;2000;33148
Knokke-Heist;31043;2001;33296
Knokke-Heist;31043;2002;33451
Knokke-Heist;31043;2003;33567
Knokke-Heist;31043;2004;33777
Knokke-Heist;31043;2005;33823
Knokke-Heist;31043;2006;34063
Knokke-Heist;31043;2007;34132
Knokke-Heist;31043;2008;34026
Knokke-Heist;31043;2009;33879
Knokke-Heist;31043;2010;33825
Knokke-Heist;31043;2011;33987
Knokke-Heist;31043;2012;34004
Knokke-Heist;31043;2013;33753
Knokke-Heist;31043;2014;33556
Knokke-Heist;31043;2015;33452
Knokke-Heist;31043;2016;33311
Koekelare;32010;1997;8070
Koekelare;32010;1998;8158
Koekelare;32010;1999;8197
Koekelare;32010;2000;8154
Koekelare;32010;2001;8147
Koekelare;32010;2002;8168
Koekelare;32010;2003;8219
Koekelare;32010;2004;8217
Koekelare;32010;2005;8254
Koekelare;32010;2006;8291
Koekelare;32010;2007;8325
Koekelare;32010;2008;8342
Koekelare;32010;2009;8357
Koekelare;32010;2010;8423
Koekelare;32010;2011;8460
Koekelare;32010;2012;8535
Koekelare;32010;2013;8580
Koekelare;32010;2014;8664
Koekelare;32010;2015;8705
Koekelare;32010;2016;8750
Koekelberg;21011;2000;16211
Koekelberg;21011;2001;16343
Koekelberg;21011;2002;16716
Koekelberg;21011;2003;17021
Koekelberg;21011;2004;17317
Koekelberg;21011;2005;17721
Koekelberg;21011;2006;18157
Koekelberg;21011;2007;18541
Koekelberg;21011;2008;19020
Koekelberg;21011;2009;19380
Koekelberg;21011;2010;19812
Koekelberg;21011;2011;20261
Koekelberg;21011;2012;20661
Koekelberg;21011;2013;21025
Koekelberg;21011;2014;21317
Koksijde;38014;1997;19395
Koksijde;38014;1998;19482
Koksijde;38014;1999;19618
Koksijde;38014;2000;19729
Koksijde;38014;2001;19952
Koksijde;38014;2002;20230
Koksijde;38014;2003;20498
Koksijde;38014;2004;20896
Koksijde;38014;2005;21033
Koksijde;38014;2006;21269
Koksijde;38014;2007;21419
Koksijde;38014;2008;21515
Koksijde;38014;2009;21608
Koksijde;38014;2010;21832
Koksijde;38014;2011;21968
Koksijde;38014;2012;22153
Koksijde;38014;2013;22286
Koksijde;38014;2014;22228
Koksijde;38014;2015;22180
Koksijde;38014;2016;22074
Kontich;11024;1997;19504
Kontich;11024;1998;19537
Kontich;11024;1999;19616
Kontich;11024;2000;19874
Kontich;11024;2001;19971
Kontich;11024;2002;20059
Kontich;11024;2003;20139
Kontich;11024;2004;20170
Kontich;11024;2005;20246
Kontich;11024;2006;20239
Kontich;11024;2007;20243
Kontich;11024;2008;20290
Kontich;11024;2009;20335
Kontich;11024;2010;20489
Kontich;11024;2011;20584
Kontich;11024;2012;20739
Kontich;11024;2013;20883
Kontich;11024;2014;20913
Kontich;11024;2015;20886
Kontich;11024;2016;20873
Kortemark;32011;1997;12213
Kortemark;32011;1998;12220
Kortemark;32011;1999;12234
Kortemark;32011;2000;12232
Kortemark;32011;2001;12236
Kortemark;32011;2002;12149
Kortemark;32011;2003;12079
Kortemark;32011;2004;12073
Kortemark;32011;2005;12056
Kortemark;32011;2006;11976
Kortemark;32011;2007;12060
Kortemark;32011;2008;12019
Kortemark;32011;2009;12043
Kortemark;32011;2010;12068
Kortemark;32011;2011;12178
Kortemark;32011;2012;12267
Kortemark;32011;2013;12254
Kortemark;32011;2014;12277
Kortemark;32011;2015;12348
Kortemark;32011;2016;12415
Kortenaken;24054;1997;7503
Kortenaken;24054;1998;7503
Kortenaken;24054;1999;7462
Kortenaken;24054;2000;7443
Kortenaken;24054;2001;7447
Kortenaken;24054;2002;7448
Kortenaken;24054;2003;7424
Kortenaken;24054;2004;7473
Kortenaken;24054;2005;7488
Kortenaken;24054;2006;7540
Kortenaken;24054;2007;7578
Kortenaken;24054;2008;7587
Kortenaken;24054;2009;7665
Kortenaken;24054;2010;7743
Kortenaken;24054;2011;7796
Kortenaken;24054;2012;7856
Kortenaken;24054;2013;7889
Kortenaken;24054;2014;7881
Kortenaken;24054;2015;7893
Kortenaken;24054;2016;7930
Kortenberg;24055;1997;17012
Kortenberg;24055;1998;17027
Kortenberg;24055;1999;17174
Kortenberg;24055;2000;17355
Kortenberg;24055;2001;17439
Kortenberg;24055;2002;17631
Kortenberg;24055;2003;17681
Kortenberg;24055;2004;17907
Kortenberg;24055;2005;18134
Kortenberg;24055;2006;18299
Kortenberg;24055;2007;18424
Kortenberg;24055;2008;18662
Kortenberg;24055;2009;18795
Kortenberg;24055;2010;18937
Kortenberg;24055;2011;19132
Kortenberg;24055;2012;19391
Kortenberg;24055;2013;19386
Kortenberg;24055;2014;19557
Kortenberg;24055;2015;19647
Kortenberg;24055;2016;19714
Kortessem;73040;1997;7943
Kortessem;73040;1998;7971
Kortessem;73040;1999;8080
Kortessem;73040;2000;8010
Kortessem;73040;2001;8065
Kortessem;73040;2002;8060
Kortessem;73040;2003;8055
Kortessem;73040;2004;8069
Kortessem;73040;2005;8083
Kortessem;73040;2006;8074
Kortessem;73040;2007;8153
Kortessem;73040;2008;8151
Kortessem;73040;2009;8153
Kortessem;73040;2010;8318
Kortessem;73040;2011;8322
Kortessem;73040;2012;8400
Kortessem;73040;2013;8389
Kortessem;73040;2014;8393
Kortessem;73040;2015;8380
Kortessem;73040;2016;8359
Kortrijk;34022;1997;75639
Kortrijk;34022;1998;75408
Kortrijk;34022;1999;75099
Kortrijk;34022;2000;74790
Kortrijk;34022;2001;74543
Kortrijk;34022;2002;74558
Kortrijk;34022;2003;74340
Kortrijk;34022;2004;73984
Kortrijk;34022;2005;73625
Kortrijk;34022;2006;73657
Kortrijk;34022;2007;73777
Kortrijk;34022;2008;73941
Kortrijk;34022;2009;74229
Kortrijk;34022;2010;74911
Kortrijk;34022;2011;74868
Kortrijk;34022;2012;75219
Kortrijk;34022;2013;75120
Kortrijk;34022;2014;75128
Kortrijk;34022;2015;75219
Kortrijk;34022;2016;75506
Kraainem;23099;1997;12934
Kraainem;23099;1998;12842
Kraainem;23099;1999;12860
Kraainem;23099;2000;12692
Kraainem;23099;2001;12824
Kraainem;23099;2002;12976
Kraainem;23099;2003;12923
Kraainem;23099;2004;12978
Kraainem;23099;2005;12994
Kraainem;23099;2006;13150
Kraainem;23099;2007;13105
Kraainem;23099;2008;13080
Kraainem;23099;2009;13111
Kraainem;23099;2010;13368
Kraainem;23099;2011;13402
Kraainem;23099;2012;13585
Kraainem;23099;2013;13556
Kraainem;23099;2014;13570
Kraainem;23099;2015;13697
Kraainem;23099;2016;13713
Kruibeke;46013;1997;14370
Kruibeke;46013;1998;14315
Kruibeke;46013;1999;14493
Kruibeke;46013;2000;14556
Kruibeke;46013;2001;14583
Kruibeke;46013;2002;14684
Kruibeke;46013;2003;14730
Kruibeke;46013;2004;14816
Kruibeke;46013;2005;15005
Kruibeke;46013;2006;15216
Kruibeke;46013;2007;15328
Kruibeke;46013;2008;15489
Kruibeke;46013;2009;15642
Kruibeke;46013;2010;15820
Kruibeke;46013;2011;15946
Kruibeke;46013;2012;16028
Kruibeke;46013;2013;16164
Kruibeke;46013;2014;16306
Kruibeke;46013;2015;16421
Kruibeke;46013;2016;16541
Kruishoutem;45017;1997;7769
Kruishoutem;45017;1998;7853
Kruishoutem;45017;1999;7844
Kruishoutem;45017;2000;7849
Kruishoutem;45017;2001;7874
Kruishoutem;45017;2002;7927
Kruishoutem;45017;2003;8012
Kruishoutem;45017;2004;8118
Kruishoutem;45017;2005;8057
Kruishoutem;45017;2006;8130
Kruishoutem;45017;2007;8152
Kruishoutem;45017;2008;8148
Kruishoutem;45017;2009;8150
Kruishoutem;45017;2010;8145
Kruishoutem;45017;2011;8140
Kruishoutem;45017;2012;8117
Kruishoutem;45017;2013;8123
Kruishoutem;45017;2014;8121
Kruishoutem;45017;2015;8132
Kruishoutem;45017;2016;8137
Kuurne;34023;1997;12909
Kuurne;34023;1998;12845
Kuurne;34023;1999;12773
Kuurne;34023;2000;12785
Kuurne;34023;2001;12684
Kuurne;34023;2002;12650
Kuurne;34023;2003;12648
Kuurne;34023;2004;12584
Kuurne;34023;2005;12516
Kuurne;34023;2006;12591
Kuurne;34023;2007;12626
Kuurne;34023;2008;12649
Kuurne;34023;2009;12775
Kuurne;34023;2010;12902
Kuurne;34023;2011;12967
Kuurne;34023;2012;12961
Kuurne;34023;2013;13052
Kuurne;34023;2014;13105
Kuurne;34023;2015;13084
Kuurne;34023;2016;13140
Laakdal;13053;1997;14650
Laakdal;13053;1998;14705
Laakdal;13053;1999;14748
Laakdal;13053;2000;14806
Laakdal;13053;2001;14801
Laakdal;13053;2002;14715
Laakdal;13053;2003;14768
Laakdal;13053;2004;14815
Laakdal;13053;2005;14867
Laakdal;13053;2006;14951
Laakdal;13053;2007;14998
Laakdal;13053;2008;15080
Laakdal;13053;2009;15242
Laakdal;13053;2010;15328
Laakdal;13053;2011;15430
Laakdal;13053;2012;15533
Laakdal;13053;2013;15598
Laakdal;13053;2014;15657
Laakdal;13053;2015;15810
Laakdal;13053;2016;15851
Laarne;42010;1997;11622
Laarne;42010;1998;11632
Laarne;42010;1999;11581
Laarne;42010;2000;11610
Laarne;42010;2001;11606
Laarne;42010;2002;11569
Laarne;42010;2003;11581
Laarne;42010;2004;11581
Laarne;42010;2005;11595
Laarne;42010;2006;11736
Laarne;42010;2007;11768
Laarne;42010;2008;11851
Laarne;42010;2009;11976
Laarne;42010;2010;12135
Laarne;42010;2011;12207
Laarne;42010;2012;12290
Laarne;42010;2013;12324
Laarne;42010;2014;12336
Laarne;42010;2015;12405
Laarne;42010;2016;12515
Lanaken;73042;1997;23246
Lanaken;73042;1998;23286
Lanaken;73042;1999;23508
Lanaken;73042;2000;23500
Lanaken;73042;2001;23745
Lanaken;73042;2002;24033
Lanaken;73042;2003;24282
Lanaken;73042;2004;24418
Lanaken;73042;2005;24451
Lanaken;73042;2006;24485
Lanaken;73042;2007;24724
Lanaken;73042;2008;24935
Lanaken;73042;2009;25095
Lanaken;73042;2010;25341
Lanaken;73042;2011;25492
Lanaken;73042;2012;25599
Lanaken;73042;2013;25678
Lanaken;73042;2014;25783
Lanaken;73042;2015;25731
Lanaken;73042;2016;25793
Landen;24059;1997;14317
Landen;24059;1998;14359
Landen;24059;1999;14318
Landen;24059;2000;14288
Landen;24059;2001;14343
Landen;24059;2002;14317
Landen;24059;2003;14366
Landen;24059;2004;14388
Landen;24059;2005;14569
Landen;24059;2006;14682
Landen;24059;2007;14876
Landen;24059;2008;15058
Landen;24059;2009;15115
Landen;24059;2010;15367
Landen;24059;2011;15441
Landen;24059;2012;15546
Landen;24059;2013;15719
Landen;24059;2014;15783
Landen;24059;2015;15840
Landen;24059;2016;15944
Langemark-Poelkapelle;33040;1997;7577
Langemark-Poelkapelle;33040;1998;7567
Langemark-Poelkapelle;33040;1999;7639
Langemark-Poelkapelle;33040;2000;7656
Langemark-Poelkapelle;33040;2001;7602
Langemark-Poelkapelle;33040;2002;7624
Langemark-Poelkapelle;33040;2003;7669
Langemark-Poelkapelle;33040;2004;7708
Langemark-Poelkapelle;33040;2005;7757
Langemark-Poelkapelle;33040;2006;7780
Langemark-Poelkapelle;33040;2007;7774
Langemark-Poelkapelle;33040;2008;7792
Langemark-Poelkapelle;33040;2009;7811
Langemark-Poelkapelle;33040;2010;7829
Langemark-Poelkapelle;33040;2011;7846
Langemark-Poelkapelle;33040;2012;7981
Langemark-Poelkapelle;33040;2013;8018
Langemark-Poelkapelle;33040;2014;8007
Langemark-Poelkapelle;33040;2015;8015
Langemark-Poelkapelle;33040;2016;7940
Lebbeke;42011;1997;17168
Lebbeke;42011;1998;17327
Lebbeke;42011;1999;17323
Lebbeke;42011;2000;17234
Lebbeke;42011;2001;17301
Lebbeke;42011;2002;17305
Lebbeke;42011;2003;17330
Lebbeke;42011;2004;17468
Lebbeke;42011;2005;17471
Lebbeke;42011;2006;17608
Lebbeke;42011;2007;17643
Lebbeke;42011;2008;17651
Lebbeke;42011;2009;17799
Lebbeke;42011;2010;17989
Lebbeke;42011;2011;18241
Lebbeke;42011;2012;18397
Lebbeke;42011;2013;18471
Lebbeke;42011;2014;18635
Lebbeke;42011;2015;18718
Lebbeke;42011;2016;18843
Lede;41034;1997;16927
Lede;41034;1998;16916
Lede;41034;1999;16941
Lede;41034;2000;16949
Lede;41034;2001;16943
Lede;41034;2002;16876
Lede;41034;2003;16857
Lede;41034;2004;16863
Lede;41034;2005;16967
Lede;41034;2006;17068
Lede;41034;2007;17195
Lede;41034;2008;17473
Lede;41034;2009;17564
Lede;41034;2010;17629
Lede;41034;2011;17889
Lede;41034;2012;18030
Lede;41034;2013;18074
Lede;41034;2014;18093
Lede;41034;2015;18237
Lede;41034;2016;18399
Ledegem;36010;1997;9349
Ledegem;36010;1998;9371
Ledegem;36010;1999;9335
Ledegem;36010;2000;9344
Ledegem;36010;2001;9369
Ledegem;36010;2002;9371
Ledegem;36010;2003;9281
Ledegem;36010;2004;9254
Ledegem;36010;2005;9264
Ledegem;36010;2006;9306
Ledegem;36010;2007;9379
Ledegem;36010;2008;9371
Ledegem;36010;2009;9499
Ledegem;36010;2010;9530
Ledegem;36010;2011;9583
Ledegem;36010;2012;9509
Ledegem;36010;2013;9523
Ledegem;36010;2014;9522
Ledegem;36010;2015;9507
Ledegem;36010;2016;9530
Lendelede;34025;1997;5448
Lendelede;34025;1998;5480
Lendelede;34025;1999;5479
Lendelede;34025;2000;5502
Lendelede;34025;2001;5491
Lendelede;34025;2002;5440
Lendelede;34025;2003;5425
Lendelede;34025;2004;5410
Lendelede;34025;2005;5416
Lendelede;34025;2006;5399
Lendelede;34025;2007;5411
Lendelede;34025;2008;5467
Lendelede;34025;2009;5536
Lendelede;34025;2010;5589
Lendelede;34025;2011;5647
Lendelede;34025;2012;5684
Lendelede;34025;2013;5730
Lendelede;34025;2014;5749
Lendelede;34025;2015;5743
Lendelede;34025;2016;5746
Lennik;23104;1997;8508
Lennik;23104;1998;8495
Lennik;23104;1999;8557
Lennik;23104;2000;8588
Lennik;23104;2001;8624
Lennik;23104;2002;8699
Lennik;23104;2003;8740
Lennik;23104;2004;8726
Lennik;23104;2005;8762
Lennik;23104;2006;8694
Lennik;23104;2007;8729
Lennik;23104;2008;8747
Lennik;23104;2009;8812
Lennik;23104;2010;8821
Lennik;23104;2011;8873
Lennik;23104;2012;8915
Lennik;23104;2013;8879
Lennik;23104;2014;8925
Lennik;23104;2015;8963
Lennik;23104;2016;9033
Leopoldsburg;71034;1997;13748
Leopoldsburg;71034;1998;13710
Leopoldsburg;71034;1999;13703
Leopoldsburg;71034;2000;13796
Leopoldsburg;71034;2001;13857
Leopoldsburg;71034;2002;13966
Leopoldsburg;71034;2003;14029
Leopoldsburg;71034;2004;14150
Leopoldsburg;71034;2005;14247
Leopoldsburg;71034;2006;14403
Leopoldsburg;71034;2007;14472
Leopoldsburg;71034;2008;14636
Leopoldsburg;71034;2009;14828
Leopoldsburg;71034;2010;14907
Leopoldsburg;71034;2011;15070
Leopoldsburg;71034;2012;15172
Leopoldsburg;71034;2013;15178
Leopoldsburg;71034;2014;15210
Leopoldsburg;71034;2015;15213
Leopoldsburg;71034;2016;15358
Leuven;24062;1997;87789
Leuven;24062;1998;87907
Leuven;24062;1999;88245
Leuven;24062;2000;88014
Leuven;24062;2001;88581
Leuven;24062;2002;89152
Leuven;24062;2003;90406
Leuven;24062;2004;89777
Leuven;24062;2005;89910
Leuven;24062;2006;90706
Leuven;24062;2007;91942
Leuven;24062;2008;92704
Leuven;24062;2009;94290
Leuven;24062;2010;95463
Leuven;24062;2011;96942
Leuven;24062;2012;97656
Leuven;24062;2013;97692
Leuven;24062;2014;98292
Leuven;24062;2015;98376
Leuven;24062;2016;99288
Lichtervelde;36011;1997;8256
Lichtervelde;36011;1998;8331
Lichtervelde;36011;1999;8297
Lichtervelde;36011;2000;8270
Lichtervelde;36011;2001;8312
Lichtervelde;36011;2002;8250
Lichtervelde;36011;2003;8224
Lichtervelde;36011;2004;8306
Lichtervelde;36011;2005;8354
Lichtervelde;36011;2006;8400
Lichtervelde;36011;2007;8438
Lichtervelde;36011;2008;8489
Lichtervelde;36011;2009;8483
Lichtervelde;36011;2010;8501
Lichtervelde;36011;2011;8490
Lichtervelde;36011;2012;8512
Lichtervelde;36011;2013;8536
Lichtervelde;36011;2014;8625
Lichtervelde;36011;2015;8612
Lichtervelde;36011;2016;8688
Liedekerke;23044;1997;11728
Liedekerke;23044;1998;11726
Liedekerke;23044;1999;11751
Liedekerke;23044;2000;11800
Liedekerke;23044;2001;11778
Liedekerke;23044;2002;11811
Liedekerke;23044;2003;11869
Liedekerke;23044;2004;11880
Liedekerke;23044;2005;11932
Liedekerke;23044;2006;11920
Liedekerke;23044;2007;12119
Liedekerke;23044;2008;12206
Liedekerke;23044;2009;12214
Liedekerke;23044;2010;12354
Liedekerke;23044;2011;12526
Liedekerke;23044;2012;12646
Liedekerke;23044;2013;12643
Liedekerke;23044;2014;12818
Liedekerke;23044;2015;12902
Liedekerke;23044;2016;12919
Lier;12021;1997;31705
Lier;12021;1998;31815
Lier;12021;1999;32064
Lier;12021;2000;32191
Lier;12021;2001;32389
Lier;12021;2002;32456
Lier;12021;2003;32643
Lier;12021;2004;32821
Lier;12021;2005;32947
Lier;12021;2006;33272
Lier;12021;2007;33259
Lier;12021;2008;33492
Lier;12021;2009;33706
Lier;12021;2010;33930
Lier;12021;2011;34123
Lier;12021;2012;34276
Lier;12021;2013;34497
Lier;12021;2014;34368
Lier;12021;2015;34652
Lier;12021;2016;34905
Lierde;45063;1997;6255
Lierde;45063;1998;6271
Lierde;45063;1999;6282
Lierde;45063;2000;6291
Lierde;45063;2001;6302
Lierde;45063;2002;6374
Lierde;45063;2003;6400
Lierde;45063;2004;6399
Lierde;45063;2005;6426
Lierde;45063;2006;6399
Lierde;45063;2007;6454
Lierde;45063;2008;6475
Lierde;45063;2009;6478
Lierde;45063;2010;6534
Lierde;45063;2011;6497
Lierde;45063;2012;6542
Lierde;45063;2013;6522
Lierde;45063;2014;6579
Lierde;45063;2015;6548
Lierde;45063;2016;6550
Lille;13019;1997;14704
Lille;13019;1998;14806
Lille;13019;1999;14913
Lille;13019;2000;15021
Lille;13019;2001;15107
Lille;13019;2002;15151
Lille;13019;2003;15258
Lille;13019;2004;15325
Lille;13019;2005;15389
Lille;13019;2006;15509
Lille;13019;2007;15628
Lille;13019;2008;15805
Lille;13019;2009;15978
Lille;13019;2010;16213
Lille;13019;2011;16391
Lille;13019;2012;16350
Lille;13019;2013;16385
Lille;13019;2014;16407
Lille;13019;2015;16386
Lille;13019;2016;16404
Linkebeek;23100;1997;4630
Linkebeek;23100;1998;4681
Linkebeek;23100;1999;4700
Linkebeek;23100;2000;4751
Linkebeek;23100;2001;4747
Linkebeek;23100;2002;4783
Linkebeek;23100;2003;4797
Linkebeek;23100;2004;4770
Linkebeek;23100;2005;4758
Linkebeek;23100;2006;4759
Linkebeek;23100;2007;4710
Linkebeek;23100;2008;4721
Linkebeek;23100;2009;4767
Linkebeek;23100;2010;4755
Linkebeek;23100;2011;4805
Linkebeek;23100;2012;4787
Linkebeek;23100;2013;4807
Linkebeek;23100;2014;4792
Linkebeek;23100;2015;4745
Linkebeek;23100;2016;4752
Lint;11025;1997;7708
Lint;11025;1998;7772
Lint;11025;1999;7839
Lint;11025;2000;7864
Lint;11025;2001;7903
Lint;11025;2002;7973
Lint;11025;2003;7977
Lint;11025;2004;7959
Lint;11025;2005;7979
Lint;11025;2006;7977
Lint;11025;2007;8035
Lint;11025;2008;8089
Lint;11025;2009;8229
Lint;11025;2010;8363
Lint;11025;2011;8522
Lint;11025;2012;8620
Lint;11025;2013;8668
Lint;11025;2014;8752
Lint;11025;2015;8767
Lint;11025;2016;8821
Linter;24133;1997;6788
Linter;24133;1998;6858
Linter;24133;1999;6849
Linter;24133;2000;6852
Linter;24133;2001;6865
Linter;24133;2002;6917
Linter;24133;2003;6968
Linter;24133;2004;6932
Linter;24133;2005;7020
Linter;24133;2006;7037
Linter;24133;2007;7038
Linter;24133;2008;7049
Linter;24133;2009;7100
Linter;24133;2010;7075
Linter;24133;2011;7094
Linter;24133;2012;7088
Linter;24133;2013;7144
Linter;24133;2014;7166
Linter;24133;2015;7196
Linter;24133;2016;7188
Lo-reninge;32030;1997;3164
Lo-reninge;32030;1998;3181
Lo-reninge;32030;1999;3211
Lo-reninge;32030;2000;3217
Lo-reninge;32030;2001;3231
Lo-reninge;32030;2002;3281
Lo-reninge;32030;2003;3288
Lo-reninge;32030;2004;3329
Lo-reninge;32030;2005;3306
Lo-reninge;32030;2006;3306
Lo-reninge;32030;2007;3317
Lo-reninge;32030;2008;3346
Lo-reninge;32030;2009;3326
Lo-reninge;32030;2010;3322
Lo-reninge;32030;2011;3318
Lo-reninge;32030;2012;3299
Lo-reninge;32030;2013;3330
Lo-reninge;32030;2014;3320
Lo-reninge;32030;2015;3282
Lo-reninge;32030;2016;3277
Lochristi;44034;1997;18244
Lochristi;44034;1998;18522
Lochristi;44034;1999;18852
Lochristi;44034;2000;18907
Lochristi;44034;2001;19098
Lochristi;44034;2002;19280
Lochristi;44034;2003;19422
Lochristi;44034;2004;19644
Lochristi;44034;2005;19924
Lochristi;44034;2006;20111
Lochristi;44034;2007;20395
Lochristi;44034;2008;20734
Lochristi;44034;2009;21216
Lochristi;44034;2010;21386
Lochristi;44034;2011;21609
Lochristi;44034;2012;21779
Lochristi;44034;2013;21901
Lochristi;44034;2014;21909
Lochristi;44034;2015;22073
Lochristi;44034;2016;22117
Lokeren;46014;1997;36123
Lokeren;46014;1998;36354
Lokeren;46014;1999;36439
Lokeren;46014;2000;36458
Lokeren;46014;2001;36532
Lokeren;46014;2002;36772
Lokeren;46014;2003;37043
Lokeren;46014;2004;37304
Lokeren;46014;2005;37515
Lokeren;46014;2006;37850
Lokeren;46014;2007;38276
Lokeren;46014;2008;38489
Lokeren;46014;2009;38814
Lokeren;46014;2010;39174
Lokeren;46014;2011;39546
Lokeren;46014;2012;39882
Lokeren;46014;2013;40104
Lokeren;46014;2014;40332
Lokeren;46014;2015;40494
Lokeren;46014;2016;40626
Lommel;72020;1997;29644
Lommel;72020;1998;29946
Lommel;72020;1999;30150
Lommel;72020;2000;30433
Lommel;72020;2001;30711
Lommel;72020;2002;30947
Lommel;72020;2003;31299
Lommel;72020;2004;31436
Lommel;72020;2005;31616
Lommel;72020;2006;31898
Lommel;72020;2007;32141
Lommel;72020;2008;32424
Lommel;72020;2009;32703
Lommel;72020;2010;32917
Lommel;72020;2011;33193
Lommel;72020;2012;33409
Lommel;72020;2013;33636
Lommel;72020;2014;33744
Lommel;72020;2015;33852
Lommel;72020;2016;33957
Londerzeel;23045;1997;17269
Londerzeel;23045;1998;17235
Londerzeel;23045;1999;17293
Londerzeel;23045;2000;17153
Londerzeel;23045;2001;17166
Londerzeel;23045;2002;17137
Londerzeel;23045;2003;17185
Londerzeel;23045;2004;17305
Londerzeel;23045;2005;17340
Londerzeel;23045;2006;17435
Londerzeel;23045;2007;17452
Londerzeel;23045;2008;17525
Londerzeel;23045;2009;17620
Londerzeel;23045;2010;17655
Londerzeel;23045;2011;17778
Londerzeel;23045;2012;17869
Londerzeel;23045;2013;17976
Londerzeel;23045;2014;18055
Londerzeel;23045;2015;18233
Londerzeel;23045;2016;18274
Lovendegem;44036;1997;9122
Lovendegem;44036;1998;9214
Lovendegem;44036;1999;9239
Lovendegem;44036;2000;9264
Lovendegem;44036;2001;9292
Lovendegem;44036;2002;9294
Lovendegem;44036;2003;9288
Lovendegem;44036;2004;9297
Lovendegem;44036;2005;9266
Lovendegem;44036;2006;9358
Lovendegem;44036;2007;9393
Lovendegem;44036;2008;9418
Lovendegem;44036;2009;9439
Lovendegem;44036;2010;9428
Lovendegem;44036;2011;9488
Lovendegem;44036;2012;9469
Lovendegem;44036;2013;9628
Lovendegem;44036;2014;9632
Lovendegem;44036;2015;9507
Lovendegem;44036;2016;9488
Lubbeek;24066;1997;13392
Lubbeek;24066;1998;13485
Lubbeek;24066;1999;13592
Lubbeek;24066;2000;13620
Lubbeek;24066;2001;13602
Lubbeek;24066;2002;13620
Lubbeek;24066;2003;13606
Lubbeek;24066;2004;13540
Lubbeek;24066;2005;13585
Lubbeek;24066;2006;13660
Lubbeek;24066;2007;13740
Lubbeek;24066;2008;13784
Lubbeek;24066;2009;13766
Lubbeek;24066;2010;13772
Lubbeek;24066;2011;13885
Lubbeek;24066;2012;13953
Lubbeek;24066;2013;14046
Lubbeek;24066;2014;14127
Lubbeek;24066;2015;14213
Lubbeek;24066;2016;14206
Lummen;71037;1997;13298
Lummen;71037;1998;13377
Lummen;71037;1999;13500
Lummen;71037;2000;13501
Lummen;71037;2001;13541
Lummen;71037;2002;13569
Lummen;71037;2003;13611
Lummen;71037;2004;13651
Lummen;71037;2005;13667
Lummen;71037;2006;13691
Lummen;71037;2007;13803
Lummen;71037;2008;14007
Lummen;71037;2009;14174
Lummen;71037;2010;14293
Lummen;71037;2011;14322
Lummen;71037;2012;14358
Lummen;71037;2013;14423
Lummen;71037;2014;14529
Lummen;71037;2015;14571
Lummen;71037;2016;14603
Maarkedal;45064;1997;6382
Maarkedal;45064;1998;6388
Maarkedal;45064;1999;6426
Maarkedal;45064;2000;6448
Maarkedal;45064;2001;6447
Maarkedal;45064;2002;6434
Maarkedal;45064;2003;6404
Maarkedal;45064;2004;6386
Maarkedal;45064;2005;6422
Maarkedal;45064;2006;6468
Maarkedal;45064;2007;6460
Maarkedal;45064;2008;6446
Maarkedal;45064;2009;6441
Maarkedal;45064;2010;6418
Maarkedal;45064;2011;6448
Maarkedal;45064;2012;6428
Maarkedal;45064;2013;6350
Maarkedal;45064;2014;6332
Maarkedal;45064;2015;6341
Maarkedal;45064;2016;6281
Maaseik;72021;1997;22463
Maaseik;72021;1998;22575
Maaseik;72021;1999;22673
Maaseik;72021;2000;22852
Maaseik;72021;2001;23123
Maaseik;72021;2002;23193
Maaseik;72021;2003;23360
Maaseik;72021;2004;23504
Maaseik;72021;2005;23564
Maaseik;72021;2006;23631
Maaseik;72021;2007;23879
Maaseik;72021;2008;24139
Maaseik;72021;2009;24457
Maaseik;72021;2010;24570
Maaseik;72021;2011;24724
Maaseik;72021;2012;24828
Maaseik;72021;2013;24891
Maaseik;72021;2014;24969
Maaseik;72021;2015;25115
Maaseik;72021;2016;25133
Maasmechelen;73107;1997;35500
Maasmechelen;73107;1998;35493
Maasmechelen;73107;1999;35400
Maasmechelen;73107;2000;35430
Maasmechelen;73107;2001;35564
Maasmechelen;73107;2002;35751
Maasmechelen;73107;2003;35923
Maasmechelen;73107;2004;36032
Maasmechelen;73107;2005;36175
Maasmechelen;73107;2006;36255
Maasmechelen;73107;2007;36456
Maasmechelen;73107;2008;36661
Maasmechelen;73107;2009;36818
Maasmechelen;73107;2010;36937
Maasmechelen;73107;2011;37177
Maasmechelen;73107;2012;37369
Maasmechelen;73107;2013;37421
Maasmechelen;73107;2014;37429
Maasmechelen;73107;2015;37609
Maasmechelen;73107;2016;37696
Machelen;23047;1997;11582
Machelen;23047;1998;11679
Machelen;23047;1999;11831
Machelen;23047;2000;11838
Machelen;23047;2001;11901
Machelen;23047;2002;11972
Machelen;23047;2003;12067
Machelen;23047;2004;12111
Machelen;23047;2005;12384
Machelen;23047;2006;12500
Machelen;23047;2007;12792
